"LOCALITY_ID","LOCALITY","Number_of_checklists","LATITUDE","LONGITUDE","city_country","lon","lat","Country","Urban_area","LOCALITY_TYPE","distance.km"
"L438238","Rice U. Campus",526,29.7185728000003,-95.3991151000005,"Houston, United States",-95.3698028,29.7604267,"United States","Houston","H",5.43735557650507
"L442170","Davis Wetlands",440,38.5836667999997,-121.6371918,"Sacramento, United States",-121.4943996,38.5815719,"United States","Sacramento","H",12.4440889197009
"L443535","Yolo Bypass Wildlife Area",3170,38.5517890000015,-121.620801799993,"Sacramento, United States",-121.4943996,38.5815719,"United States","Sacramento","H",11.5016494822432
"L444485","Plumb Beach",1450,40.5823283999998,-73.915374599998,"New York, United States",-74.0059413,40.7127837,"United States","New York","H",16.387310509872
"L445199","Presidio--El Polin Springs",641,37.7930158999998,-122.455565900002,"San Francisco, United States",-122.4194155,37.7749295,"United States","San Francisco","H",3.7644012928359
"L445528","Ottawa--Bruce Pit",270,45.3266667000001,-75.8036111000001,"Ottawa, Canada",-75.6971931,45.4215296,"Canada","Ottawa","H",13.4403198379401
"L446585","Magnolia Gardens",557,32.8746855000003,-80.0863409000007,"Charleston, United States",-79.9310512,32.7764749,"United States","Charleston","H",18.1676595187913
"L446998","Lake Roland",364,39.3846668000002,-76.6443156999996,"Baltimore, United States",-76.6121893,39.2903848,"United States","Baltimore","H",10.8276124745163
"L447381","Mt. Tabor Park",1414,45.5114596999994,-122.594032299998,"Portland, United States",-122.6764815,45.5230622,"United States","Portland","H",6.56989546443344
"L447392","Pittock Mansion",1300,45.5249911999999,-122.717156400001,"Portland, United States",-122.6764815,45.5230622,"United States","Portland","H",3.1849430590838
"L447859","Nahant--Audubon Thicket",302,42.4219517000001,-70.9146451999999,"Boston, United States",-71.0588801,42.3600825,"United States","Boston","H",13.7216262312335
"L449294","Fort McHenry NM",879,39.2625631000002,-76.5791701999991,"Baltimore, United States",-76.6121893,39.2903848,"United States","Baltimore","H",4.202180285499
"L449889","Patriot's Point",329,32.7924696999999,-79.8951960000004,"Charleston, United States",-79.9310512,32.7764749,"United States","Charleston","H",3.7985180755331
"L449982","Patterson Park",1007,39.2896713000004,-76.579856900002,"Baltimore, United States",-76.6121893,39.2903848,"United States","Baltimore","H",2.79049376286353
"L449985","Milford Mill Park",299,39.3593373000002,-76.7455958999999,"Baltimore, United States",-76.6121893,39.2903848,"United States","Baltimore","H",13.8178483175189
"L450147","Rocky Hill Meadows",613,41.6846111000004,-72.6251220999991,"Hartford, United States",-72.6850932,41.7637111,"United States","Hartford","H",10.1037192149574
"L450425","Scarborough--Bluffers Park",358,43.7065698000002,-79.2398356999994,"Toronto, Canada",-79.3831843,43.653226,"Canada","Toronto","H",12.9899728640086
"L450465","Teaneck Creek Conservancy",496,40.8750381000002,-74.0097427,"New York, United States",-74.0059413,40.7127837,"United States","New York","H",18.0211952047143
"L450972","Rose Tree Park",383,39.9400473999998,-75.3923464,"Philadelphia, United States",-75.1652215,39.9525839,"United States","Philadelphia","H",19.4600933121365
"L451044","Meadowbrook Park (Howard Co.)",370,39.2483735000001,-76.8231869000002,"Baltimore, United States",-76.6121893,39.2903848,"United States","Baltimore","H",18.7963196938467
"L451062","Ben T. Davis Beach",325,27.9690473999999,-82.5746155000005,"Tampa, United States",-82.4571776,27.950575,"United States","Tampa","H",11.7356135862069
"L451783","Roger Williams Park",331,41.7816810000003,-71.4147806000001,"Providence, United States",-71.4128343,41.8239891,"United States","Providence","H",4.70192063994532
"L451787","Forest Hills Cemetery",1048,42.2940403999991,-71.1069059000001,"Boston, United States",-71.0588801,42.3600825,"United States","Boston","H",8.33581974070146
"L452353","Castle Island & Pleasure Bay",307,42.3360561000003,-71.0123205000004,"Boston, United States",-71.0588801,42.3600825,"United States","Boston","H",4.67341219508756
"L452823","Danehy Park, Cambridge",618,42.3892019000004,-71.1372899999993,"Boston, United States",-71.0588801,42.3600825,"United States","Boston","H",7.22283623482833
"L452844","North Point State Park",972,39.2123636999999,-76.4231472000005,"Baltimore, United States",-76.6121893,39.2903848,"United States","Baltimore","H",18.474406961683
"L453412","City Park, New Orleans",800,30.0013814999996,-90.0926928999992,"New Orleans, United States",-90.0715323,29.9510658,"United States","New Orleans","H",5.9397101482264
"L453489","Davis WTP",467,38.5930928,-121.669721600001,"Sacramento, United States",-121.4943996,38.5815719,"United States","Sacramento","H",15.3287802570388
"L453505","Parc du Mt-Royal",790,45.5055592999998,-73.5882289000001,"Montreal, Canada",-73.567256,45.5016889,"Canada","Montreal","H",1.69460195035063
"L453924","Alewife Reservation, Cambridge",414,42.3974108000002,-71.1524390999994,"Boston, United States",-71.0588801,42.3600825,"United States","Boston","H",8.75012453128327
"L453974","Oaks Bottom Wildlife Refuge",755,45.4776166000004,-122.655315399999,"Portland, United States",-122.6764815,45.5230622,"United States","Portland","H",5.31490513149916
"L454170","Grant Park, Chicago",489,41.8765232000002,-87.6189333000002,"Chicago, United States",-87.6297982,41.8781136,"United States","Chicago","H",0.919028700154702
"L454638","Canopy Tower",1311,9.07783630000023,-79.6492481000014,"Panama City, Panama",-79.5198696,8.9823792,"Panama","Panama City","H",17.714863287992
"L454660","Costa del Este",268,9.00965829999997,-79.4691888999998,"Panama City, Panama",-79.5198696,8.9823792,"Panama","Panama City","H",6.33712267239549
"L454666","Panamá Viejo",468,9.00671670000008,-79.4853417000002,"Panama City, Panama",-79.5198696,8.9823792,"Panama","Panama City","H",4.65406500812601
"L454708","Parque Natural Metropolitano",626,8.99499930000002,-79.5459294000007,"Panama City, Panama",-79.5198696,8.9823792,"Panama","Panama City","H",3.18743786067204
"L454718","Semaphore Hill Road",425,9.07311100000006,-79.6531700000005,"Panama City, Panama",-79.5198696,8.9823792,"Panama","Panama City","H",17.7626198069314
"L455415","Sesquicentennial SP",254,34.0875685999999,-80.9082985,"Columbia, United States",-81.0348144,34.0007104,"United States","Columbia","H",15.1425414292176
"L456128","Waltham Street Fields",388,42.4274304999999,-71.2323313999995,"Boston, United States",-71.0588801,42.3600825,"United States","Boston","H",16.1223935370287
"L456331","Westwood Hills Nature Center",640,44.9679861000003,-93.3866215000012,"Minneapolis, United States",-93.2650108,44.977753,"United States","Minneapolis","H",9.65435038876862
"L456488","Las Vegas - Sunset Park",388,36.0685618999998,-115.1126862,"Las Vegas, United States",-115.1398296,36.1699412,"United States","Las Vegas","H",11.511528734722
"L457176","Henderson Park",791,33.8679569000004,-84.2283796999986,"Atlanta, United States",-84.3879824,33.7489954,"United States","Atlanta","H",19.811497499381
"L457287","Chestnut Hill Reservoir, Boston",1132,42.3341844000004,-71.1563872999989,"Boston, United States",-71.0588801,42.3600825,"United States","Boston","H",8.53397801639541
"L457473","Martin Park Nature Center",371,35.6072167000002,-97.6092553000005,"Oklahoma City, United States",-97.5164276,35.4675602,"United States","Oklahoma City","H",17.6340900697577
"L458792","Kendall Indian Hammocks Park",455,25.6952999999999,-80.3734,"Miami, United States",-80.1917902,25.7616798,"United States","Miami","H",19.6517370911857
"L458870","Nahanton Park",908,42.3013729000007,-71.2093449000008,"Boston, United States",-71.0588801,42.3600825,"United States","Boston","H",14.0115304613353
"L459632","Univ. of Texas, RGV (Edinburg)",448,26.3050820000002,-98.1746864000009,"McAllen, United States",-98.2300124,26.2034071,"United States","McAllen","H",12.5476660791392
"L459787","PN de l'Île-de-la-Visitation",1734,45.5770922999994,-73.6596239000027,"Montreal, Canada",-73.567256,45.5016889,"Canada","Montreal","H",11.0579584214141
"L460918","Southwest Area Park",512,39.2361090999998,-76.626591699999,"Baltimore, United States",-76.6121893,39.2903848,"United States","Baltimore","H",6.1525831967923
"L463418","Squantum--Squaw Rock Park",257,42.3037217000001,-71.0116768000003,"Boston, United States",-71.0588801,42.3600825,"United States","Boston","H",7.37088318784949
"L463985","BHI--Deer Island",356,42.3516937999997,-70.9582900999997,"Boston, United States",-71.0588801,42.3600825,"United States","Boston","H",8.33958066874073
"L464086","Fish Creek PP--Sikome Lake",280,50.8993926000002,-114.0136671,"Calgary, Canada",-114.0708459,51.0486151,"Canada","Calgary","H",17.079549146552
"L464598","Westborough WMA",1031,42.2955958,-71.6157532000006,"Worcester, United States",-71.8022934,42.2625932,"United States","Worcester","H",15.8179322393878
"L465864","RF Marguerite-D'Youville",1602,45.3914585000008,-73.7611770999976,"Montreal, Canada",-73.567256,45.5016889,"Canada","Montreal","H",19.4997965553768
"L465870","Cambridge Reservoir",472,42.4010235999997,-71.2682247000004,"Boston, United States",-71.0588801,42.3600825,"United States","Boston","H",17.8303516584027
"L467686","Moravian Cemetery",256,40.5808128000001,-74.1169131,"New York, United States",-74.0059413,40.7127837,"United States","New York","H",17.4031884222485
"L469000","Dairy Mart Rd.--main pond",758,32.5550155999999,-117.0650527,"Tijuana, Mexico",-117.0382471,32.5149469,"Mexico","Tijuana","H",5.10738361683378
"L469404","Cylburn Arboretum",266,39.353746,-76.6519976000003,"Baltimore, United States",-76.6121893,39.2903848,"United States","Baltimore","H",7.82735806510192
"L472208","Reserva Ecológica Costanera Sur",1376,-34.6082039000006,-58.3539676999994,"Buenos Aires, Argentina",-58.3815591,-34.6036844,"Argentina","Buenos Aires","H",2.57996732868728
"L473045","Bridgeway Island pond",345,38.5416454000001,-121.578548,"Sacramento, United States",-121.4943996,38.5815719,"United States","Sacramento","H",8.56941194997164
"L475097","Squantum",307,42.2935006999998,-71.0279846000001,"Boston, United States",-71.0588801,42.3600825,"United States","Boston","H",7.82202799992486
"L475132","Bells Bend Park",462,36.1484968000003,-86.9227766999999,"Nashville, United States",-86.7816016,36.1626638,"United States","Nashville","H",12.8007092374424
"L475870","Fish Creek PP--Bebo Grove",478,50.9301430000003,-114.1138744,"Calgary, Canada",-114.0708459,51.0486151,"Canada","Calgary","H",13.5216312984404
"L480399","Latta Plantation Nature Preserve",286,35.3557361999999,-80.9093285000004,"Charlotte, United States",-80.8431267,35.2270869,"United States","Charlotte","H",15.4914654157928
"L480864","South Platte Park--C470 area",485,39.5708959999999,-105.041120100001,"Denver, United States",-104.990251,39.7392358,"United States","Denver","H",19.1935268389941
"L483059","Concord Mills Wetland",286,35.3740045000001,-80.7166386,"Charlotte, United States",-80.8431267,35.2270869,"United States","Charlotte","H",19.9509614623553
"L483824","Rickenbacker Causeway",268,25.7403745000001,-80.1698542000002,"Miami, United States",-80.1917902,25.7616798,"United States","Miami","H",3.22714287503119
"L486301","William Land Park",541,38.5395055000005,-121.499111700001,"Sacramento, United States",-121.4943996,38.5815719,"United States","Sacramento","H",4.68769579843866
"L486383","Commons Ford Pk",1432,30.3385837000002,-97.8927755000006,"Austin, United States",-97.7430608,30.267153,"United States","Austin","H",16.4348261478226
"L486782","Ottawa--Bate Island",450,45.4095081,-75.7551955999997,"Ottawa, Canada",-75.6971931,45.4215296,"Canada","Ottawa","H",4.73264488193731
"L486971","Yates Mill County Park",1013,35.7190698000003,-78.6884164999994,"Raleigh, United States",-78.6381787,35.7795897,"United States","Raleigh","H",8.1078778756215
"L487899","Bear Creek Lake Park",353,39.6495503999999,-105.153665500001,"Denver, United States",-104.990251,39.7392358,"United States","Denver","H",17.1936033856952
"L487975","Hotel Bougainvillea (Heredia)",630,9.98093890000011,-84.0789163000007,"San Jose, Costa Rica",-84.0907246,9.9280694,"Costa Rica","San Jose","H",5.98939963256307
"L489350","Fresno WTP",369,36.7047605999998,-119.8916531,"Fresno, United States",-119.7725868,36.7468422,"United States","Fresno","H",11.6162485610399
"L489654","Rapides Deschênes",891,45.3777800000001,-75.799720000001,"Ottawa, Canada",-75.6971931,45.4215296,"Canada","Ottawa","H",9.38526666717116
"L491873","Kissena Park",589,40.7462409,-73.8080851999991,"New York, United States",-74.0059413,40.7127837,"United States","New York","H",17.1224790251504
"L492576","MLK Jr. Regional Shoreline--Garretson Pt.",288,37.7506463999999,-122.211077200001,"San Francisco, United States",-122.4194155,37.7749295,"United States","San Francisco","H",18.5544461992416
"L498314","Tualatin River NWR--Atfálat'i Unit",768,45.3817834000001,-122.831225400001,"Portland, United States",-122.6764815,45.5230622,"United States","Portland","H",19.8259808662305
"L498572","Walnut Creek WWTP",307,30.2815651000001,-97.6520634000005,"Austin, United States",-97.7430608,30.267153,"United States","Austin","H",8.90032152089484
"L498948","Siesta Key",1056,27.2643958000005,-82.5517844999996,"Sarasota, United States",-82.5306527,27.3364347,"United States","Sarasota","H",8.2520394166844
"L499374","Golden Gate Park--Stow Lake",766,37.7675496000003,-122.473402599998,"San Francisco, United States",-122.4194155,37.7749295,"United States","San Francisco","H",4.82652529656027
"L500729","Race Road",343,39.2069183999998,-76.7091393000001,"Baltimore, United States",-76.6121893,39.2903848,"United States","Baltimore","H",12.4862579099428
"L502311","Virginia Key Ecosystem Restoration Area",301,25.7368167000002,-80.1565167000005,"Miami, United States",-80.1917902,25.7616798,"United States","Miami","H",4.48455184680968
"L502380","Heron's Head Park",1291,37.7381243,-122.3725462,"San Francisco, United States",-122.4194155,37.7749295,"United States","San Francisco","H",5.80917979383298
"L502669","Latta Park",264,35.2082139000001,-80.8476162000003,"Charlotte, United States",-80.8431267,35.2270869,"United States","Charlotte","H",2.13338061368041
"L503176","Lakeshore Park",410,35.9188754000002,-83.9889121000007,"Knoxville, United States",-83.9207392,35.9606384,"United States","Knoxville","H",7.70149066787355
"L504403","John Heinz NWR--impoundment (Philadelphia Co.)",5208,39.8893501000039,-75.260145700008,"Philadelphia, United States",-75.1652215,39.9525839,"United States","Philadelphia","H",10.7309292314646
"L506275","San Diego River--tidal mudflats",1585,32.7567947999997,-117.239095199999,"San Diego, United States",-117.1610838,32.715738,"United States","San Diego","H",8.61378509741246
"L509134","Elsie Roemer Bird Sanctuary",411,37.7525975000003,-122.247383599999,"San Francisco, United States",-122.4194155,37.7749295,"United States","San Francisco","H",15.359643235391
"L510563","Carroll Park along Gwynns Falls",256,39.2722606000001,-76.6506778999999,"Baltimore, United States",-76.6121893,39.2903848,"United States","Baltimore","H",3.88292245411529
"L511737","Lake Park",343,40.7149317000002,-111.9941998,"Salt Lake City, United States",-111.8910474,40.7607793,"United States","Salt Lake City","H",10.0915122299392
"L511955","UM Dearborn--Rouge River Bird Observatory",830,42.3193991000005,-83.2399749999989,"Detroit, United States",-83.0457538,42.331427,"United States","Detroit","H",16.0647802246042
"L514035","Winthrop Beach and Five Sisters",405,42.3747937999999,-70.9681878000002,"Boston, United States",-71.0588801,42.3600825,"United States","Boston","H",7.64718455163572
"L517705","Fort Armistead Park (Baltimore City)",420,39.2094705,-76.5330899,"Baltimore, United States",-76.6121893,39.2903848,"United States","Baltimore","H",11.2834877755377
"L5197378","Central Park--Cedar Hill",377,40.7770344,-73.9654145999996,"New York, United States",-74.0059413,40.7127837,"United States","New York","H",7.91351047802449
"L521509","Revere Beach--pink apartments",310,42.4205103000003,-70.9857291000004,"Boston, United States",-71.0588801,42.3600825,"United States","Boston","H",9.01874487622341
"L525710","James River Park--The Wetlands",830,37.5466698999997,-77.5098752999988,"Richmond, United States",-77.4360481,37.5407246,"United States","Richmond","H",6.55767958665909
"L549972","Cohoes Flats",792,42.7761410999996,-73.6933063999988,"Albany, United States",-73.7562317,42.6525793,"United States","Albany","H",14.6621111051161
"L552945","Platt Lane (Travis Co.)",460,30.2326709999999,-97.6352406000004,"Austin, United States",-97.7430608,30.267153,"United States","Austin","H",11.0586697128412
"L553196","Albany Pine Bush Preserve--Karner Barrens East",333,42.7157160000002,-73.8589295999994,"Albany, United States",-73.7562317,42.6525793,"United States","Albany","H",10.956026059939
"L553325","Palace of Fine Arts",289,37.8028161000002,-122.4482489,"San Francisco, United States",-122.4194155,37.7749295,"United States","San Francisco","H",4.00382571893165
"L555894","Governors Island",367,40.6885371999998,-74.0189758999997,"New York, United States",-74.0059413,40.7127837,"United States","New York","H",2.9091690604797
"L558364","Loch Raven Reservoir--Primary Dam",301,39.4314200000002,-76.5434647000002,"Baltimore, United States",-76.6121893,39.2903848,"United States","Baltimore","H",16.7408736582041
"L558365","Loch Raven Reservoir--Secondary Dam",271,39.425851,-76.5414906000003,"Baltimore, United States",-76.6121893,39.2903848,"United States","Baltimore","H",16.227261030249
"L567534","Austin--Roy Guerrero Pk",945,30.2482240999998,-97.7056861000009,"Austin, United States",-97.7430608,30.267153,"United States","Austin","H",4.16415505195338
"L571490","Discovery Park -- West Point",312,47.6618703000003,-122.4355298,"Seattle, United States",-122.3320708,47.6062095,"United States","Seattle","H",9.93732281384261
"L571677","Toronto--Queen's Park",370,43.6648526000004,-79.3923676000005,"Toronto, Canada",-79.3831843,43.653226,"Canada","Toronto","H",1.48910212281029
"L572189","Edgemere Dr., 1710",512,43.2867437999997,-77.6677698999994,"Rochester, United States",-77.6109219,43.16103,"United States","Rochester","H",14.7102892609573
"L573178","Forks of the River WMA",418,35.9557779999997,-83.8500058999998,"Knoxville, United States",-83.9207392,35.9606384,"United States","Knoxville","H",6.40368790985898
"L578426","Miller Drive Roost (Brewer Park)",272,25.7178837000001,-80.2961968999999,"Miami, United States",-80.1917902,25.7616798,"United States","Miami","H",11.5449163367629
"L579187","Prairie Ridge Ecostation for Wildlife Learning",932,35.8114620000006,-78.7166225999987,"Raleigh, United States",-78.6381787,35.7795897,"United States","Raleigh","H",7.92391602951678
"L582953","Memorial Park & Prospect Lake",413,38.8260513999998,-104.797366300001,"Colorado Springs, United States",-104.8213634,38.8338816,"United States","Colorado Springs","H",2.25778665133473
"L584308","Clay Ave. Wetland (Tessie McNamara Park)",297,40.8026676999998,-74.1024077000002,"New York, United States",-74.0059413,40.7127837,"United States","New York","H",12.8835700316364
"L585930","Swan Creek Wetland--Cox Creek DMCF (closed Sat. and Sun.)",1898,39.1934881,-76.5353537000006,"Baltimore, United States",-76.6121893,39.2903848,"United States","Baltimore","H",12.6381794628019
"L586477","Imperial Beach Sports Park",365,32.5752336,-117.123929900001,"Tijuana, Mexico",-117.0382471,32.5149469,"Mexico","Tijuana","H",10.4627911305781
"L588572","Welchester Tree Grant Park",282,39.7306898000001,-105.1435375,"Denver, United States",-104.990251,39.7392358,"United States","Denver","H",13.1744045757939
"L588687","Rose Kennedy Greenway",391,42.3558482999998,-71.0512018000006,"Boston, United States",-71.0588801,42.3600825,"United States","Boston","H",0.788268521301741
"L589165","Summit Ponds",575,9.06162640000002,-79.6495271000002,"Panama City, Panama",-79.5198696,8.9823792,"Panama","Panama City","H",16.7348960430803
"L590796","Glen Canyon Park",272,37.7395667000001,-122.441296600001,"San Francisco, United States",-122.4194155,37.7749295,"United States","San Francisco","H",4.37303217185394
"L590803","Ottawa--Petrie Island",397,45.5029782,-75.4917382999995,"Ottawa, Canada",-75.6971931,45.4215296,"Canada","Ottawa","H",18.4430335265521
"L593404","Rock Meadow, Belmont",389,42.4005799999999,-71.1965023999994,"Boston, United States",-71.0588801,42.3600825,"United States","Boston","H",12.1940597486689
"L593834","Miller/Knox Regional Shoreline",427,37.9162035999998,-122.3865795,"San Francisco, United States",-122.4194155,37.7749295,"United States","San Francisco","H",15.9446302854534
"L596267","Meadowlands IBA--Harrier Meadows (restricted access)",491,40.7879826999998,-74.1189194000003,"New York, United States",-74.0059413,40.7127837,"United States","New York","H",12.6795126704419
"L596901","East Kiawah Island",282,32.6158095999999,-80.0184917000003,"Charleston, United States",-79.9310512,32.7764749,"United States","Charleston","H",19.6137589353764
"L597003","Berkeley Aquatic Park",365,37.8558130000001,-122.2977448,"San Francisco, United States",-122.4194155,37.7749295,"United States","San Francisco","H",13.9775475831862
"L598129","Corona Heights Park",671,37.7647440000001,-122.439022100001,"San Francisco, United States",-122.4194155,37.7749295,"United States","San Francisco","H",2.06450630167641
"L598238","Lakeview Community Church Trail",290,43.2888115000001,-77.6760221000003,"Rochester, United States",-77.6109219,43.16103,"United States","Rochester","H",15.1493761444434
"L600803","Trinity River Audubon Center",423,32.7038040000002,-96.7055550000004,"Dallas, United States",-96.7969879,32.7766642,"United States","Dallas","H",11.7782959356565
"L611129","Saylorville Reservoir--overflow spillway and Bob Shetler Recreation Area",316,41.6973015999998,-93.6832952000004,"Des Moines, United States",-93.6091064,41.6005448,"United States","Des Moines","H",12.3968374967127
"L611576","Calvin College Ecosystem Preserve",1448,42.9326652000013,-85.5839305999987,"Grand Rapids, United States",-85.6680863,42.9633599,"United States","Grand Rapids","H",7.66784951258803
"L612510","Roselle Park",369,42.9810899999998,-85.53528,"Grand Rapids, United States",-85.6680863,42.9633599,"United States","Grand Rapids","H",11.0116218554962
"L612612","Bayonne Golf Club",471,40.6649251000002,-74.0960830000001,"New York, United States",-74.0059413,40.7127837,"United States","New York","H",9.28998690403821
"L612903","Erie Marsh Preserve (Gun Club)",276,41.7673429000001,-83.4563970999999,"Toledo, United States",-83.555212,41.6639383,"United States","Toledo","H",14.1253283589611
"L613081","Bentsen-Rio Grande Val. SP--Hawk Watch",776,26.1690952000001,-98.3805352000003,"Reynosa, Mexico",-98.2978951,26.0508406,"Mexico","Reynosa","H",15.4910760566905
"L613092","Huff Park",398,43.0058000000003,-85.6349799999997,"Grand Rapids, United States",-85.6680863,42.9633599,"United States","Grand Rapids","H",5.43324440794077
"L613147","Colt SP",788,41.6806367999998,-71.3021921999991,"Providence, United States",-71.4128343,41.8239891,"United States","Providence","H",18.3899083579637
"L613483","Ocean Terminal--The Peninsula",612,40.6624917000005,-74.069813499999,"New York, United States",-74.0059413,40.7127837,"United States","New York","H",7.76797584185928
"L614792","Coney Island Creek Park",353,40.5813223999998,-74.0052687999997,"New York, United States",-74.0059413,40.7127837,"United States","New York","H",14.5985059084197
"L616540","Lake Lynn",268,35.8820126999999,-78.7001324,"Raleigh, United States",-78.6381787,35.7795897,"United States","Raleigh","H",12.6683302842334
"L617716","Dorney Pond",401,40.5822795000003,-75.5333500999996,"Allentown, United States",-75.4901833,40.6084305,"United States","Allentown","H",4.66738632152569
"L617720","Lacy Park",293,34.1197632000002,-118.122167599999,"Los Angeles, United States",-118.2436849,34.0522342,"United States","Los Angeles","H",13.4864947408967
"L618326","Quito--Parque La Carolina, Jardin Botanico",381,-0.1865151,-78.4857862999998,"Quito, Ecuador",-78.4678382,-0.1806532,"Ecuador","Quito","H",2.10047332133819
"L618902","Cleveland Lakefront Nature Preserve",1762,41.5445933000007,-81.6327095000013,"Cleveland, United States",-81.6943605,41.49932,"United States","Cleveland","H",7.19466803788838
"L619182","Lakefront Reservation--East 55th St. Marina",581,41.5327400999997,-81.6503048000008,"Cleveland, United States",-81.6943605,41.49932,"United States","Cleveland","H",5.22510920275692
"L619755","Euclid Creek Reservation--Wildwood Park",259,41.5862132999998,-81.5628218999995,"Cleveland, United States",-81.6943605,41.49932,"United States","Cleveland","H",14.6151913945858
"L619804","Cuyahoga Valley NP--Virginia Kendall Lake and Trails",308,41.2170095000001,-81.5253997,"Akron, United States",-81.5190053,41.0814447,"United States","Akron","H",15.0649579952632
"L620877","San Diego Bay--northwest",587,32.6924679000002,-117.230558399999,"San Diego, United States",-117.1610838,32.715738,"United States","San Diego","H",7.00675460599343
"L620970","Woodlawn Cemetery, Toledo",1331,41.6808290999996,-83.5799931999978,"Toledo, United States",-83.555212,41.6639383,"United States","Toledo","H",2.78890945959329
"L622087","McCormick Park",738,32.2612250999995,-110.899987199999,"Tucson, United States",-110.926479,32.2217429,"United States","Tucson","H",5.04007863476714
"L622135","Bountiful Pond",776,40.9057610999996,-111.921930299999,"Salt Lake City, United States",-111.8910474,40.7607793,"United States","Salt Lake City","H",16.3096884728385
"L622485","Pt. Emery",279,37.8458334000001,-122.301060000001,"San Francisco, United States",-122.4194155,37.7749295,"United States","San Francisco","H",13.059696289902
"L623432","Beaver Brook--North Reservation",341,42.4027349000002,-71.2068557999995,"Boston, United States",-71.0588801,42.3600825,"United States","Boston","H",13.0750128567425
"L628928","Alameda Bridge & Open Space",804,35.1959747000001,-106.641645999999,"Albuquerque, United States",-106.6055534,35.0853336,"United States","Albuquerque","H",12.7079182283462
"L631485","Pickerington Ponds--West (Franklin Co)",299,39.8861022000001,-82.8079032999997,"Columbus, United States",-82.9987942,39.9611755,"United States","Columbus","H",18.3246813449217
"L634615","Commonwealth Lake Park",996,45.5119107999999,-122.809810599999,"Portland, United States",-122.6764815,45.5230622,"United States","Portland","H",10.4909836973207
"L636930","Forest Grove Reservation",391,42.3589878999996,-71.2485802000002,"Boston, United States",-71.0588801,42.3600825,"United States","Boston","H",15.6284847915287
"L646019","N. Folly Island--Lighthouse Inlet Heritage Preserve",513,32.6849696999998,-79.8875141000002,"Charleston, United States",-79.9310512,32.7764749,"United States","Charleston","H",10.9377482771114
"L649628","Allardale Park",365,41.1931230999999,-81.6987990999995,"Akron, United States",-81.5190053,41.0814447,"United States","Akron","H",19.5371543336063
"L654165","Huffman MetroPark",390,39.8045139000002,-84.0927886999998,"Dayton, United States",-84.1916069,39.7589478,"United States","Dayton","H",9.86187537553426
"L654314","Schenck Forest",784,35.8189963000004,-78.7266110999994,"Raleigh, United States",-78.6381787,35.7795897,"United States","Raleigh","H",9.11122333741895
"L656142","Folly Beach County Park",350,32.6441450000002,-79.9622726000006,"Charleston, United States",-79.9310512,32.7764749,"United States","Charleston","H",14.9643912011352
"L657485","Rutgers University Newark Campus",528,40.7412662999996,-74.1756346999998,"New York, United States",-74.0059413,40.7127837,"United States","New York","H",14.6807009245455
"L658435","White Rock Lake--Sunset Bay area",366,32.8337312999999,-96.7121315000001,"Dallas, United States",-96.7969879,32.7766642,"United States","Dallas","H",10.1595361949257
"L659890","Amelia Earhart Dam",256,42.3955091999998,-71.0739899,"Boston, United States",-71.0588801,42.3600825,"United States","Boston","H",4.127293660229
"L663110","Base de plein air, Québec (Ste-Foy)",834,46.7906724999995,-71.3303446999999,"Quebec, Canada",-71.2079809,46.8138783,"Canada","Quebec","H",9.69046218943416
"L678659","Skipper Bay Trail",523,40.2486774999998,-111.731128699999,"Provo, United States",-111.6585337,40.2338438,"United States","Provo","H",6.39312002986921
"L679272","UBC--Cecil Green & Museum of Anthropology grounds",255,49.2701400000001,-123.2606202,"Vancouver, Canada",-123.1207375,49.2827291,"Canada","Vancouver","H",10.274543921015
"L679372","Ottawa--Stony Swamp (Jack Pine Trail)",543,45.2927995999999,-75.8153629000006,"Ottawa, Canada",-75.6971931,45.4215296,"Canada","Ottawa","H",17.0417326104702
"L679560","Parc de l'Honorable-George-O'Reilly",305,45.4365715999998,-73.5832929999998,"Montreal, Canada",-73.567256,45.5016889,"Canada","Montreal","H",7.34505406927033
"L681420","Forest Lawn Cemetery",1106,42.9277446999992,-78.8609865000021,"Buffalo, United States",-78.8783689,42.8864468,"United States","Buffalo","H",4.8024079824186
"L681452","Mill Road Park",1097,42.8307313999996,-78.7437225999997,"Buffalo, United States",-78.8783689,42.8864468,"United States","Buffalo","H",12.6255401033146
"L682596","Pouhala Marsh",256,21.3775786,-158.00495,"Honolulu, United States",-157.8583333,21.3069444,"United States","Honolulu","H",17.1017699315223
"L683555","Bryant Park",1591,40.7536136999992,-73.9832328000015,"New York, United States",-74.0059413,40.7127837,"United States","New York","H",4.92321020987796
"L684279","Saluda Shoals Park",1011,34.0486151000003,-81.1829352000004,"Columbia, United States",-81.0348144,34.0007104,"United States","Columbia","H",14.6759049210708
"L684445","Crown Hill Regional Park",342,39.7587378000002,-105.1023388,"Denver, United States",-104.990251,39.7392358,"United States","Denver","H",9.84756879543224
"L684740","Inwood Hill Park",704,40.8717025000003,-73.9256903999996,"New York, United States",-74.0059413,40.7127837,"United States","New York","H",18.9030014287693
"L685342","Piedmont Park",687,33.7836416999999,-84.3774890999995,"Atlanta, United States",-84.3879824,33.7489954,"United States","Atlanta","H",3.96394108475341
"L685423","Houston--Arboretum and Nature Center",333,29.7653925000001,-95.4520350999994,"Houston, United States",-95.3698028,29.7604267,"United States","Houston","H",7.97210715919435
